company,model,year,fuel_type,transmission,km_driven,owner_type,mileage,engine,price
Hyundai,Venue,2016,CNG,Manual,111366,First,26.33,1102,1047378
Toyota,Glanza,2017,CNG,Manual,43270,First,15.61,2147,3071258
BMW,X5,2018,CNG,Manual,40470,Third,14.52,4311,5321156
Audi,A6,2025,Electric,Manual,86851,Second,300.0,4691,12641297
Mahindra,Thar,2022,Petrol,Automatic,135202,Second,12.27,1605,1525799
Hyundai,i20,2018,CNG,Manual,110280,First,27.03,1028,539846
Volkswagen,Polo,2018,CNG,Manual,27716,Second,21.21,1181,1292849
Hyundai,Verna,2025,Diesel,Automatic,103404,First,18.64,912,1667476
Hyundai,i20,2023,CNG,Automatic,35061,Third,19.48,1438,1559696
Mercedes,E-Class,2016,Electric,Manual,108262,First,300.0,4679,5133369
Tata,Tiago,2016,Diesel,Automatic,11080,Second,25.44,1582,716332
Maruti,Swift,2016,Petrol,Automatic,48155,First,20.74,985,1017026
Ford,Endeavour,2019,CNG,Manual,139700,Third,15.75,2744,1597719
Mercedes,E-Class,2023,CNG,Automatic,122999,First,8.79,4449,7381834
Ford,Figo,2023,Petrol,Manual,101255,Second,16.28,2733,3803345
Toyota,Fortuner,2019,CNG,Manual,17238,Third,17.27,2745,1350954
Ford,Figo,2020,Electric,Manual,145452,Third,300.0,2936,1289685
Volkswagen,Tiguan,2017,Electric,Automatic,9511,Second,300.0,1580,1441683
Volkswagen,Vento,2015,CNG,Manual,117888,Third,18.21,1084,248754
Volkswagen,Polo,2015,Petrol,Automatic,103525,Third,18.98,1178,608761
Maruti,Dzire,2021,CNG,Manual,135754,Third,23.79,1096,727019
BMW,3 Series,2024,Diesel,Manual,100504,Third,11.04,4993,5355604
Mercedes,C-Class,2019,Electric,Manual,112563,First,300.0,4118,4143207
Audi,Q5,2023,Electric,Manual,20447,First,300.0,2331,7456210
Toyota,Fortuner,2022,Petrol,Automatic,116102,Third,13.5,1763,1626592
BMW,X5,2016,Petrol,Manual,120310,First,10.93,3897,4260350
BMW,3 Series,2022,CNG,Automatic,74011,First,11.28,3593,4434019
Audi,A4,2020,Electric,Automatic,135273,Second,300.0,2378,5400421
Mahindra,Thar,2022,CNG,Manual,107484,Third,13.53,1630,2608684
Hyundai,Verna,2015,Petrol,Automatic,83826,Second,26.56,1118,883242
Mahindra,XUV700,2016,Electric,Automatic,149613,First,300.0,2759,1922332
Audi,A4,2022,Electric,Automatic,110465,Third,300.0,3990,5359097
Audi,A6,2017,Petrol,Manual,89086,First,12.12,3969,5434183
Mahindra,Scorpio,2016,Diesel,Automatic,20306,Second,14.63,2468,2476750
Mahindra,Scorpio,2025,Electric,Manual,41452,First,300.0,1799,6509245
Toyota,Innova,2020,Diesel,Automatic,27247,First,17.98,2444,5176777
Ford,Endeavour,2020,Petrol,Manual,118928,First,13.14,1701,3786719
Honda,Jazz,2015,Petrol,Manual,58019,First,25.75,1461,562685
Maruti,Swift,2017,CNG,Manual,77197,First,21.99,1540,843575
Volkswagen,Polo,2023,CNG,Manual,34672,First,18.78,1578,1902924
BMW,3 Series,2020,Electric,Manual,125781,Third,300.0,3390,3257021
Tata,Punch,2018,Diesel,Automatic,44497,Second,21.45,913,1500128
BMW,5 Series,2016,Electric,Automatic,59850,First,300.0,4943,5265629
Ford,Figo,2023,Petrol,Automatic,30074,First,12.94,2548,3214317
Mahindra,Thar,2022,CNG,Manual,101384,First,13.07,1705,3958293
Toyota,Camry,2015,Petrol,Automatic,23975,Third,17.41,2714,1967015
Mahindra,Thar,2022,Electric,Automatic,103780,Third,300.0,1808,3515488
Hyundai,i20,2022,Petrol,Manual,64809,First,27.75,1112,1945382
Hyundai,Venue,2020,Electric,Automatic,50277,Third,300.0,1013,739883
Honda,Civic,2017,Diesel,Manual,29002,Second,27.91,1212,1008664
Toyota,Innova,2020,Petrol,Automatic,46903,Third,12.4,1634,2490759
Mercedes,C-Class,2022,Petrol,Manual,19561,Third,13.68,3727,7531779
Honda,City,2025,Petrol,Manual,69379,Second,18.4,876,646943
Hyundai,i20,2025,CNG,Automatic,17596,First,19.86,1139,1083047
Mahindra,Bolero,2021,Electric,Automatic,10470,First,300.0,1910,8671362
Volkswagen,Tiguan,2025,Diesel,Manual,143752,Second,26.26,1035,798939
Maruti,Baleno,2020,Diesel,Manual,75217,Second,23.44,1341,468536
Ford,Figo,2021,CNG,Automatic,109571,Second,13.87,2144,3617552
Mercedes,C-Class,2023,Petrol,Automatic,66874,Second,9.16,2298,7569965
Toyota,Camry,2022,CNG,Manual,111485,First,16.36,1569,2559365
Volkswagen,Tiguan,2025,Petrol,Manual,47822,First,24.43,1018,1670043
Audi,Q5,2019,CNG,Automatic,84187,Third,10.13,4194,5346470
Ford,Figo,2019,CNG,Automatic,73806,First,12.71,1862,3449664
Mercedes,GLA,2024,Petrol,Automatic,104466,First,8.39,4940,4963584
Mercedes,C-Class,2019,Diesel,Manual,110701,Second,12.64,3153,3566088
Honda,Amaze,2024,CNG,Automatic,101185,Second,27.24,1557,982634
Mercedes,C-Class,2018,Electric,Manual,113332,First,300.0,3919,4629049
Mercedes,GLA,2022,Petrol,Manual,61061,Third,10.8,3045,5579062
Volkswagen,Vento,2018,Petrol,Manual,54886,Third,27.33,1362,1199511
Mercedes,C-Class,2023,Diesel,Automatic,120975,First,12.36,2967,7912823
Mahindra,Thar,2015,CNG,Manual,138545,Second,14.07,1743,681597
Honda,Jazz,2023,CNG,Automatic,111687,Third,18.71,964,1260151
Audi,A6,2017,CNG,Manual,37277,Third,9.88,3249,4364019
Mahindra,Scorpio,2019,Electric,Automatic,14168,First,300.0,1642,6148924
Toyota,Camry,2020,CNG,Automatic,5865,Second,12.75,1682,2501132
Mercedes,GLA,2023,CNG,Manual,25683,First,14.8,2524,10621949
Toyota,Fortuner,2023,Diesel,Manual,44848,Third,17.53,2838,2255657
Honda,Civic,2016,Electric,Automatic,119994,Second,300.0,846,1172247
Toyota,Innova,2023,Diesel,Automatic,112154,Third,13.74,2418,1374248
Mercedes,GLA,2022,Electric,Manual,81974,Second,300.0,4377,6050120
Mercedes,E-Class,2024,Petrol,Manual,28790,First,10.55,2890,7168945
Honda,Civic,2018,CNG,Manual,72751,Second,22.3,1198,720577
Ford,Endeavour,2025,CNG,Automatic,81145,Second,13.26,1546,2216658
Honda,Amaze,2016,Petrol,Automatic,134442,Second,18.19,984,680809
Toyota,Innova,2016,Electric,Automatic,88154,Second,300.0,1501,3646169
Mahindra,Scorpio,2020,Diesel,Automatic,126263,First,12.89,1825,4074249
Mercedes,GLA,2018,Diesel,Automatic,137497,Second,11.7,4369,2736360
Audi,Q5,2020,Diesel,Automatic,86694,Second,8.22,2801,5514678
Ford,EcoSport,2019,Petrol,Automatic,121697,First,14.76,1536,1874816
Tata,Tiago,2015,Petrol,Automatic,53026,First,24.21,1465,436105
Volkswagen,Tiguan,2024,Diesel,Automatic,139374,Second,18.47,885,1086812
Mercedes,C-Class,2020,Petrol,Automatic,49737,Second,11.89,3212,8655316
Audi,A4,2019,Petrol,Automatic,32382,Second,8.04,3066,9963663
BMW,5 Series,2022,CNG,Manual,110010,Second,12.12,4498,3686827
Hyundai,Creta,2022,Petrol,Manual,142232,Second,24.74,1088,826662
Ford,Figo,2018,Diesel,Manual,86229,Third,16.65,2464,2428937
Hyundai,Verna,2025,Diesel,Automatic,127491,First,22.9,1189,1969823
Ford,Endeavour,2018,Electric,Automatic,103323,Second,300.0,2402,3146367
Volkswagen,Polo,2021,CNG,Manual,22842,Second,27.83,1468,736696
Ford,Figo,2020,CNG,Manual,23577,Second,12.71,2512,3977810
Volkswagen,Tiguan,2017,CNG,Automatic,70016,Third,25.32,1079,597924
Hyundai,i20,2016,Petrol,Manual,142215,First,24.94,1007,564472
Hyundai,Verna,2016,Petrol,Manual,38879,First,26.07,846,1374044
Volkswagen,Vento,2023,Petrol,Automatic,129537,Third,22.36,1382,902167
Toyota,Fortuner,2017,Petrol,Manual,89440,Second,15.23,2920,1765014
Volkswagen,Tiguan,2015,Petrol,Automatic,52301,First,23.17,1272,1138825
Toyota,Glanza,2019,Diesel,Automatic,51783,Second,13.86,2886,3718856
Honda,Jazz,2024,Petrol,Automatic,81604,Third,22.06,1208,851654
Maruti,Ertiga,2017,Electric,Manual,66733,First,300.0,1517,1869948
Maruti,Dzire,2021,Diesel,Manual,77519,Second,20.31,1158,1597052
Maruti,Dzire,2017,Petrol,Manual,89456,Third,25.0,1198,778226
Honda,Civic,2019,Petrol,Manual,140668,Second,22.2,1004,441202
BMW,X5,2019,CNG,Manual,81892,Third,12.2,3875,3556417
Mahindra,Scorpio,2020,Diesel,Automatic,48709,Third,17.36,2320,1579921
Ford,EcoSport,2023,Diesel,Manual,140679,Third,12.07,1800,842757
Audi,A4,2024,Electric,Manual,131280,Second,300.0,4993,5042075
Ford,Endeavour,2025,CNG,Manual,43651,First,13.09,1805,3021768
BMW,X5,2016,Electric,Manual,88951,First,300.0,4197,4685606
Honda,Amaze,2017,Electric,Manual,84946,First,300.0,1065,663779
Ford,EcoSport,2023,Diesel,Manual,147417,Second,15.89,2696,2017028
Audi,A4,2025,Diesel,Manual,55214,Third,9.24,2519,6839325
Ford,EcoSport,2024,Electric,Manual,138252,First,300.0,2948,4352514
Honda,City,2018,Diesel,Automatic,88363,Third,27.45,1532,601263
Tata,Harrier,2025,CNG,Automatic,122073,Second,19.54,934,578508
Tata,Punch,2024,Electric,Automatic,48332,Second,300.0,979,2680103
Toyota,Glanza,2019,CNG,Manual,60580,Third,17.04,2396,1549418
Maruti,Swift,2021,Petrol,Manual,124176,First,20.43,1299,1290651
Ford,Endeavour,2020,CNG,Automatic,29543,Second,16.4,2989,3467714
Toyota,Innova,2018,CNG,Manual,60540,Third,16.6,2521,2917559
Honda,Amaze,2023,CNG,Manual,119509,Second,25.31,1408,1223176
Hyundai,Grand i10,2017,Electric,Manual,16512,First,300.0,1272,1702490
BMW,3 Series,2024,CNG,Manual,73729,First,8.93,4691,9427008
Hyundai,Venue,2018,Electric,Manual,25675,First,300.0,1287,631478
Volkswagen,Vento,2025,CNG,Automatic,107617,Third,22.6,1265,1091432
Mahindra,Scorpio,2015,Electric,Automatic,84604,Third,300.0,2108,3099556
BMW,X5,2015,Electric,Manual,109481,Third,300.0,3999,4588412
BMW,3 Series,2018,Petrol,Manual,40533,Second,12.72,2897,3158386
Maruti,Dzire,2018,Diesel,Automatic,144838,First,26.05,1291,611483
Mahindra,Scorpio,2018,Diesel,Manual,138576,First,13.14,1520,2017296
Hyundai,Creta,2022,Diesel,Manual,101769,First,18.29,1511,1207528
BMW,X5,2023,Petrol,Automatic,100677,Third,13.93,4314,7725847
Honda,Amaze,2025,Diesel,Automatic,15222,Third,23.9,1436,2483043
Audi,Q5,2023,Electric,Manual,29679,Third,300.0,4576,6015784
Ford,Endeavour,2023,Electric,Manual,63347,First,300.0,2611,5297429
Mercedes,E-Class,2023,Electric,Automatic,127602,First,300.0,4658,12726181
Tata,Harrier,2019,Petrol,Manual,97028,Third,18.42,883,707002
Honda,Jazz,2017,CNG,Automatic,64914,Second,25.37,815,1466670
BMW,5 Series,2017,CNG,Automatic,63786,First,8.92,2067,8600472
Honda,Jazz,2020,Diesel,Manual,95136,Third,22.87,972,530044
Hyundai,Verna,2018,CNG,Manual,106213,Third,27.58,1192,527827
Ford,Endeavour,2022,CNG,Automatic,126929,First,14.8,2402,4704641
Tata,Safari,2015,CNG,Manual,83959,Third,27.19,1203,567221
Volkswagen,Vento,2015,Electric,Manual,144977,Second,300.0,1247,830181
Ford,Figo,2019,Electric,Manual,37984,Third,300.0,2656,3642655
Toyota,Glanza,2015,CNG,Manual,5530,Third,17.46,2613,1131006
Maruti,Swift,2022,Electric,Manual,140899,First,300.0,960,964135
Tata,Nexon,2024,Electric,Manual,53083,First,300.0,990,2761989
Toyota,Innova,2024,Diesel,Manual,72684,Second,13.75,2828,3525699
Mahindra,Thar,2019,Electric,Manual,140972,Second,300.0,2512,1518420
Volkswagen,Tiguan,2025,Electric,Manual,86739,Second,300.0,824,1941999
Volkswagen,Tiguan,2024,CNG,Manual,103545,First,20.19,923,1652611
BMW,3 Series,2018,Electric,Automatic,39317,First,300.0,3299,8991231
BMW,5 Series,2023,Electric,Manual,23346,Third,300.0,2724,5147074
Hyundai,Creta,2021,Diesel,Automatic,34268,Third,22.34,1174,661617
Ford,EcoSport,2017,CNG,Manual,57370,Third,13.9,1893,1257700
BMW,5 Series,2019,Diesel,Automatic,53047,Third,9.29,4216,7284626
Hyundai,Creta,2020,Diesel,Manual,74566,First,19.86,1051,682377
BMW,X5,2016,Diesel,Automatic,109159,Second,10.93,4697,5441877
Maruti,Baleno,2016,Electric,Manual,74858,Third,300.0,851,688996
Volkswagen,Vento,2016,Diesel,Automatic,145256,Second,23.3,1064,690495
Hyundai,Grand i10,2021,Electric,Manual,81170,Third,300.0,1134,690205
Tata,Punch,2021,CNG,Manual,93074,Third,27.07,893,666427
Ford,Figo,2019,CNG,Manual,71107,Third,17.61,1611,1098979
Volkswagen,Vento,2017,Electric,Automatic,41488,First,300.0,1147,1574073
Honda,Civic,2024,Diesel,Manual,46027,Third,19.85,1583,1614400
Tata,Harrier,2025,CNG,Automatic,8115,Third,24.81,1053,2240226
BMW,3 Series,2020,CNG,Automatic,120424,Second,9.66,2608,5564129
Volkswagen,Tiguan,2018,Petrol,Automatic,26100,Second,20.02,1216,485772
Honda,Jazz,2022,CNG,Manual,15080,Third,20.09,1270,723777
Hyundai,Venue,2021,CNG,Manual,109848,First,20.86,870,1116816
Maruti,Vitara Brezza,2017,Petrol,Automatic,92260,Second,24.65,819,961897
Tata,Punch,2019,Petrol,Automatic,52081,Third,23.38,929,1102334
Maruti,Vitara Brezza,2017,Diesel,Manual,21787,Second,24.63,883,1151979
BMW,X5,2021,Diesel,Automatic,68610,Third,13.15,4213,6822559
Ford,EcoSport,2022,Petrol,Automatic,93416,First,16.19,2873,4440492
Toyota,Fortuner,2022,Diesel,Automatic,13746,First,16.04,2608,4758264
Toyota,Fortuner,2019,Electric,Automatic,52067,First,300.0,2363,6203551
Mercedes,GLA,2022,CNG,Automatic,88893,Third,14.21,2796,8153295
Volkswagen,Tiguan,2023,Petrol,Automatic,114904,Third,24.35,1327,1125235
Hyundai,Grand i10,2023,Electric,Automatic,84362,Third,300.0,1522,1008854
Audi,A6,2023,CNG,Automatic,125947,Second,14.27,3168,6626863
Maruti,Dzire,2025,CNG,Automatic,138042,Third,19.91,1485,1150350
Tata,Tiago,2017,Electric,Automatic,26574,Second,300.0,872,1535543
Honda,Jazz,2022,Petrol,Manual,95251,Third,19.62,1192,1085943
Mercedes,GLA,2023,Petrol,Manual,37973,Second,14.91,3845,9856167
Maruti,Dzire,2020,CNG,Automatic,31722,First,25.19,1232,1717601
Ford,EcoSport,2021,Electric,Automatic,57683,Third,300.0,1829,3549133
BMW,3 Series,2023,Diesel,Manual,28304,First,12.07,3078,7486759
Tata,Punch,2020,Diesel,Manual,7093,Third,22.3,1203,1141399
Volkswagen,Tiguan,2022,Petrol,Manual,10575,Third,19.52,821,591917
Maruti,Baleno,2017,Electric,Automatic,28602,Second,300.0,1277,2201545
Ford,Endeavour,2019,Petrol,Automatic,134546,First,14.92,2922,2636722
Honda,Civic,2017,CNG,Manual,45404,First,26.13,936,637850
Toyota,Camry,2018,Electric,Automatic,45965,Third,300.0,2485,4397177
Ford,Figo,2021,Petrol,Automatic,80662,First,15.64,1779,2641719
Maruti,Swift,2025,Petrol,Automatic,16648,Third,22.39,918,1550266
Maruti,Dzire,2018,CNG,Automatic,35692,Second,25.43,1299,486304
Toyota,Fortuner,2017,Diesel,Manual,88586,First,13.36,2897,3450647
Honda,City,2022,CNG,Manual,12817,Third,27.67,1571,974956
Hyundai,Verna,2016,Electric,Automatic,112047,Third,300.0,1511,646110
Toyota,Glanza,2025,Diesel,Manual,143719,Second,12.19,2305,3177746
Mercedes,E-Class,2018,CNG,Automatic,9402,Second,8.99,2278,10575208
Tata,Punch,2024,CNG,Manual,55153,Second,23.77,1144,1286175
Hyundai,Grand i10,2021,CNG,Automatic,132929,Third,21.37,859,825572
Mahindra,Scorpio,2019,CNG,Manual,6185,First,12.23,1780,2825828
Audi,A6,2015,Electric,Manual,117598,First,300.0,2090,2961589
Hyundai,i20,2015,CNG,Automatic,132175,Third,22.72,1423,302462
Maruti,Dzire,2019,Electric,Automatic,50953,Second,300.0,1155,1756726
BMW,5 Series,2017,Diesel,Manual,19459,Third,10.26,4635,4326179
Hyundai,Venue,2016,Petrol,Automatic,135515,Second,24.01,1019,441640
Audi,A6,2024,Petrol,Automatic,104585,First,12.76,3028,9831966
Toyota,Camry,2023,Diesel,Automatic,126141,First,15.81,2246,1889420
Volkswagen,Polo,2015,CNG,Manual,6910,Third,27.49,1503,772189
Toyota,Innova,2020,CNG,Manual,46318,Third,17.06,2442,2083186
Toyota,Innova,2021,Diesel,Manual,20304,Second,17.23,2371,2778644
Toyota,Glanza,2018,Diesel,Manual,23693,First,17.37,2032,3662620
Volkswagen,Vento,2015,Diesel,Manual,90649,Third,20.95,1557,313394
Honda,City,2018,Electric,Manual,36698,First,300.0,1508,1526885
Toyota,Innova,2015,CNG,Manual,146401,Third,16.91,1609,1416893
Toyota,Camry,2015,Electric,Manual,143679,First,300.0,2484,1962707
Audi,Q5,2021,CNG,Automatic,84476,Third,9.14,2636,4702843
Volkswagen,Vento,2023,CNG,Automatic,101000,Second,22.35,1509,1189599
Honda,Amaze,2022,Electric,Automatic,27657,First,300.0,1417,2573057
Ford,Endeavour,2019,CNG,Manual,50373,First,14.55,1684,1719426
Mahindra,XUV700,2018,Petrol,Automatic,148525,Third,12.45,2421,1242586
Maruti,Vitara Brezza,2018,CNG,Automatic,122808,Second,20.2,1437,573923
Tata,Punch,2018,Electric,Manual,43417,Second,300.0,1572,722594
Mahindra,Thar,2018,Diesel,Automatic,83000,First,17.9,2489,4807874
Maruti,Vitara Brezza,2021,CNG,Automatic,42448,Third,26.82,1264,1652550
Tata,Safari,2024,Petrol,Automatic,133275,Third,24.35,1024,844657
BMW,5 Series,2023,Petrol,Automatic,86779,Third,14.05,4611,8372599
Toyota,Glanza,2023,Electric,Automatic,10529,First,300.0,2442,6709275
Hyundai,Verna,2020,CNG,Manual,134428,First,26.07,1106,550825
Ford,Figo,2021,Petrol,Manual,143348,Second,12.17,2745,2108328
BMW,5 Series,2017,Electric,Manual,53787,First,300.0,3698,4949526
Ford,EcoSport,2025,CNG,Manual,107327,First,14.25,1599,2020412
Ford,Figo,2022,Electric,Manual,74642,Second,300.0,2005,2777843
BMW,3 Series,2016,CNG,Automatic,5321,First,8.92,4836,6149206
Hyundai,i20,2022,Diesel,Manual,123400,Second,24.23,1174,599888
Honda,Amaze,2015,Diesel,Automatic,21104,Third,22.1,1132,868736
Toyota,Fortuner,2022,Diesel,Manual,20051,Third,15.92,2823,3287321
Hyundai,i20,2023,Electric,Automatic,22467,First,300.0,1379,2113517
Audi,A6,2019,CNG,Automatic,54691,Third,11.83,2447,5120465
Honda,Civic,2019,Electric,Manual,135974,Third,300.0,997,406885
Audi,A4,2020,CNG,Manual,112942,Second,13.26,3041,5167050
BMW,X5,2021,Diesel,Automatic,112226,First,12.83,4245,5566948
Mahindra,XUV700,2024,CNG,Manual,40062,Second,16.91,1546,4491070
Tata,Harrier,2025,CNG,Automatic,83989,Third,19.77,855,883754
Volkswagen,Vento,2025,Petrol,Manual,19254,First,25.58,1233,2453837
Honda,Jazz,2024,Diesel,Automatic,76042,Second,26.89,1159,1091255
Mercedes,C-Class,2021,Electric,Automatic,42680,Second,300.0,2267,5969146
BMW,3 Series,2015,Electric,Manual,77531,Third,300.0,3209,4416889
Audi,Q5,2023,CNG,Manual,121486,Second,14.98,4977,4488559
Toyota,Glanza,2018,CNG,Manual,72657,Third,17.12,2658,1304431
BMW,5 Series,2023,Diesel,Manual,92158,First,10.36,2905,6805447
Honda,Jazz,2022,CNG,Automatic,6921,Third,20.3,997,1301420
Hyundai,Creta,2022,Petrol,Automatic,134527,Third,25.12,1503,805913
Honda,City,2025,Diesel,Manual,85055,First,24.34,812,1383910
Tata,Tiago,2015,Diesel,Manual,147867,Third,24.41,1290,393008
Toyota,Camry,2015,Petrol,Manual,87279,First,16.37,2858,1577775
Ford,Endeavour,2021,CNG,Manual,93821,Second,14.25,2539,3862757
Mercedes,C-Class,2024,Electric,Automatic,34940,Third,300.0,2900,9836885
Mahindra,Thar,2018,Diesel,Automatic,135370,Second,14.95,1888,2051803
Honda,Amaze,2016,Electric,Manual,114781,Second,300.0,1209,722761
BMW,3 Series,2024,Petrol,Manual,73050,Second,8.79,4996,8315412
Mercedes,E-Class,2022,Petrol,Automatic,72935,Third,12.02,4731,4212641
Audi,A6,2015,Electric,Automatic,75848,Third,300.0,4023,3398401
Ford,Endeavour,2025,CNG,Manual,98445,Second,14.09,1962,2336425
Tata,Harrier,2021,Diesel,Manual,84161,First,24.01,1482,1739549
Hyundai,Verna,2023,Diesel,Manual,61009,Third,23.94,853,1131816
Maruti,Alto,2024,Electric,Automatic,100428,Second,300.0,1486,900681
Mercedes,GLA,2025,Diesel,Manual,72696,Second,10.19,2399,10623095
Ford,Figo,2018,Diesel,Automatic,48255,Third,12.61,2759,2488864
Toyota,Glanza,2018,CNG,Manual,17502,Third,17.61,2563,1399685
Hyundai,Venue,2025,Electric,Automatic,74186,Third,300.0,1069,2212775
Ford,Figo,2022,Diesel,Manual,124934,First,15.19,1629,1720351
Tata,Harrier,2016,Diesel,Automatic,135575,Third,18.82,1485,796998
Hyundai,Verna,2018,Electric,Automatic,96944,First,300.0,1569,747182
Mercedes,GLA,2019,CNG,Manual,131100,First,9.18,3182,2783812
Honda,Jazz,2019,Petrol,Automatic,26463,Second,26.35,971,2021358
BMW,X5,2025,Diesel,Automatic,35217,First,13.2,2202,13617137
Tata,Tiago,2016,Petrol,Manual,86628,First,26.68,1461,577617
Maruti,Swift,2017,CNG,Automatic,124948,Third,22.0,982,475175
Mahindra,Scorpio,2023,Petrol,Manual,118984,Third,14.65,2395,1030623
Audi,A4,2024,CNG,Automatic,9837,Third,10.26,2872,5572823
Ford,Endeavour,2017,Diesel,Manual,136295,Second,16.85,2073,2192051
Ford,Figo,2025,Petrol,Automatic,140893,Second,17.59,2921,1803779
Hyundai,Creta,2018,CNG,Automatic,96794,First,26.95,1416,920290
Maruti,Vitara Brezza,2021,Diesel,Automatic,64192,First,19.39,1142,1673366
Toyota,Glanza,2016,Petrol,Manual,144908,Third,12.35,2471,1006285
Ford,EcoSport,2024,CNG,Automatic,102971,Third,15.02,2119,1523710
Maruti,Dzire,2021,CNG,Automatic,74971,First,23.73,1184,1424483
BMW,X5,2020,Electric,Manual,118935,First,300.0,3731,9751601
Ford,Endeavour,2022,CNG,Manual,40948,Third,15.71,2128,2841908
Mercedes,C-Class,2015,Diesel,Automatic,59668,First,10.65,2515,3194304
BMW,X5,2021,Petrol,Automatic,119918,Third,13.56,4630,4773230
Toyota,Glanza,2023,Diesel,Automatic,142490,Third,16.05,1517,2476444
Hyundai,Grand i10,2021,CNG,Manual,79684,Second,25.83,1212,641443
Ford,Endeavour,2019,CNG,Automatic,118797,Second,13.33,2298,2550654
Toyota,Glanza,2018,Petrol,Manual,42476,Third,16.87,2851,1426432
Maruti,Alto,2017,Petrol,Manual,133997,First,25.5,1408,566950
Tata,Punch,2022,Diesel,Automatic,17045,Third,18.93,1574,1234144
Volkswagen,Tiguan,2024,Diesel,Automatic,128509,Third,25.37,1525,380959
Mercedes,C-Class,2024,Diesel,Manual,22806,First,9.46,2959,6322426
Mahindra,Bolero,2019,Petrol,Automatic,128863,First,13.78,2945,3403173
Hyundai,Creta,2024,Diesel,Manual,112868,First,22.23,1393,1408766
BMW,3 Series,2021,Diesel,Manual,148868,First,12.81,2056,4658651
BMW,3 Series,2018,Electric,Automatic,57094,Third,300.0,4879,6610893
Maruti,Alto,2022,Electric,Manual,80641,Third,300.0,1173,1330510
Audi,Q5,2020,Petrol,Manual,24599,Third,10.79,2047,5392818
Honda,Amaze,2017,Diesel,Manual,133563,Third,23.05,1561,598274
BMW,X5,2018,Diesel,Manual,15162,First,11.92,4784,10347206
Maruti,Ertiga,2017,Diesel,Manual,42138,Third,26.95,1469,1100810
Volkswagen,Tiguan,2018,Petrol,Manual,85997,Third,19.24,1073,1037584
Toyota,Camry,2019,CNG,Manual,70052,Second,13.75,2494,2156449
Tata,Nexon,2022,CNG,Automatic,135919,Second,19.55,844,639968
Audi,A4,2016,Petrol,Manual,120126,Second,12.18,2280,1914794
Audi,A4,2024,Electric,Manual,86334,First,300.0,2371,8255839
Tata,Tiago,2020,Petrol,Automatic,107247,Third,19.06,1008,1013692
